pl_orbper,st_rad,sy_dist,sy_vmag,sy_jmag,sy_gaiamag,is_exoplanet
41.688644,0.956122,179.461,10.849,9.770001,10.8644,1
41.6855,0.928,179.461,10.849,9.770001,10.8644,1
41.6855,1.08,179.461,10.849,9.770001,10.8644,1
6.7987,0.282,,17.6984,13.464,16.4386,1
28.1656,,159.259,16.014,12.759,15.2612,1
28.1696,0.374,159.259,16.014,12.759,15.2612,1
50.285869,0.74,829.248,11.668,9.994,11.5044,0
50.27762,10.96,829.248,11.668,9.994,11.5044,0
2.519334,1.45,476.884,12.293,11.236,12.1049,0
2.5194039,1.76,476.884,12.293,11.236,12.1049,0
2.519386,2.03,476.884,12.293,11.236,12.1049,0
2.51881781,1.76277,476.884,12.293,11.236,12.1049,0
2.5194078,1.72,476.884,12.293,11.236,12.1049,0
0.72091,0.94,706.391,14.321,12.975,14.147,1
2.13174,,253.026,13.948,12.086,13.7368,1
,0.52,527.641,15.484,13.195,15.0199,0
5.7968861,0.72,233.55,12.329,10.386,11.7062,0
5.79687,0.79,233.55,12.329,10.386,11.7062,0
0.877214,0.93,232.1,11.746,10.588,11.6477,1
0.87724,0.98,232.1,11.746,10.588,11.6477,1
0.87703,0.990833,232.1,11.746,10.588,11.6477,1
0.877183,0.932487,232.1,11.746,10.588,11.6477,1
3.80464,,476.882,12.081,10.952,11.9456,1
27.770388,0.71,252.383,13.595,11.566,13.2049,0
27.77045,8.15,252.383,13.595,11.566,13.2049,0
2.71578,,334.967,14.668,12.764,14.3234,1
2.0478,0.655,,14.974,12.856,,1
27.27048734,2.564,499.583,11.505,10.129,11.1348,0
27.242808,2.54,499.583,11.505,10.129,11.1348,0
27.24273,0.92,499.583,11.505,10.129,11.1348,0
27.242912,0.9,499.583,11.505,10.129,11.1348,0
3.96151,,257.443,14.705,12.41,14.2575,1
3.96165,0.634,257.443,14.705,12.41,14.2575,1
4.1698,0.628461,436.488,14.983,13.06,14.5885,1
4.16959,,436.488,14.983,13.06,14.5885,1
4.16888,0.628,436.488,14.983,13.06,14.5885,1
1.19478,0.235,303.404,18.19,13.996,16.6373,0
,0.7,2140.25,13.36,11.477,13.0277,0
1.5771832,1.94,273.796,8.718,8.483,,0
1.57753,1.93,273.796,8.718,8.483,,0
23.7782,2.09,401.292,10.411,9.958,10.4274,0
12.86772,1.79,760.324,13.12,11.963,12.9556,0
12.866412,1.642,760.324,13.12,11.963,12.9556,0
12.866539,1.18,760.324,13.12,11.963,12.9556,0
1.8461222,1.82,1120.21,13.601,12.53,13.4593,0
1.84617,0.21,1120.21,13.601,12.53,13.4593,0
0.6308,,,15.469,10.492,,0
1.4408,1.58859,157.614,12.892,9.575,12.0723,0
0.841202,2.31,523.657,12.949,10.381,12.2881,0
22.7984,1.37,,15.035,12.204,14.4889,0
1.8204,0.5139,161.737,,12.57,15.8035,0
2.809,0.474383,166.168,,12.932,16.6459,0
1.404411,2.02,166.168,,12.932,16.6459,0
1.4044283,0.12,166.168,,12.932,16.6459,0
8.2781,,,14.802,12.033,,0
8.2758,1.6,,14.802,12.033,,0
8.2766395,0.11,,14.802,12.033,,0
0.6199,0.596423,147.465,,11.883,15.4752,0
4.5417,0.641751,,,11.858,15.6318,0
1.486243,1.87,809.464,16.471,12.678,15.5411,0
1.124,0.50547,138.15,17.185,12.262,15.6597,0
0.7474,,133.312,7.27,6.108,7.07504,0
1.4562,,,16.5,11.026,14.6533,0
2.8742,1.41662,144.025,13.699,9.824,12.5627,0
1.6281,2.74444,144.951,8.7,7.543,8.509111,0
9.2048,3.61562,155.751,5.84,5.764,5.80898,0
1.3178719,1.975,552.872,12.734,11.001,12.3543,0
1.3179,1.07,552.872,12.734,11.001,12.3543,0
1.1488,0.984957,144.086,15.15,10.787,13.8428,0
1.8361,,,16.939,11.314,,0
8.02678456,5.5996,933.196,13.598,10.629,12.8641,0
8.0241306,0.58,933.196,13.598,10.629,12.8641,0
8.02415,6.1,933.196,13.598,10.629,12.8641,0
8.02335,5.13,933.196,13.598,10.629,12.8641,0
4.377326,1.43,476.35,12.706,11.027,12.4132,0
4.37983009,1.60152,476.35,12.706,11.027,12.4132,0
4.377339,1.691,476.35,12.706,11.027,12.4132,0
4.3772986,0.78,476.35,12.706,11.027,12.4132,0
5.6683,0.956267,128.81,14.953,10.605,13.447,0
24.9922,1.2,547.751,12.53,10.79,12.2798,0
8.050722,0.83,243.935,12.365,10.957,12.0976,1
8.0516,0.904,243.935,12.365,10.957,12.0976,1
8.0468,,243.935,12.365,10.957,12.0976,1
12.4292,0.814,279.752,13.053,11.512,12.765,0
19.44212,0.35,,,15.322,19.1861,0
19.441899,0.11,,,15.322,19.1861,0
4.50717,0.823,369.888,13.096,11.846,12.9682,1
4.50756,,369.888,13.096,11.846,12.9682,1
0.911724,1.1,369.888,13.096,11.846,12.9682,1
0.9116567,0.94,369.888,13.096,11.846,12.9682,1
0.911618,0.823,369.888,13.096,11.846,12.9682,1
14.641541,0.94,369.888,13.096,11.846,12.9682,1
14.637,1.5,369.888,13.096,11.846,12.9682,1
14.6435,0.823,369.888,13.096,11.846,12.9682,1
14.647531,1.1,369.888,13.096,11.846,12.9682,1
2.87814,,161.365,17.89,13.429,16.0689,1
5.29853,0.668,451.769,16.59,13.964,15.9752,1
5.29711,,451.769,16.59,13.964,15.9752,1
5.2986,0.5,451.769,16.59,13.964,15.9752,1
0.35490972,0.57,451.769,16.59,13.964,15.9752,1
0.354884,0.5,451.769,16.59,13.964,15.9752,1
25.2768,0.52,467.298,17.2309,14.402,16.5857,0
2.25372,,109.888,17.83,13.561,16.1722,1
2.25558,0.367,109.888,17.83,13.561,16.1722,1
2.255436,0.25,109.888,17.83,13.561,16.1722,1
1.35823,0.95,482.442,13.304,11.865,13.0582,0
1.58252,,314.35,14.005,12.258,13.774,1
1.58316,0.669,314.35,14.005,12.258,13.774,1
17.501662,0.73,314.35,14.005,12.258,13.774,1
17.5125,0.669,314.35,14.005,12.258,13.774,1
17.515472,0.758,314.35,14.005,12.258,13.774,1
6.3878,1.25,1612.12,15.717,14.29,15.7093,0
1.31559,2.3,262.672,10.485,9.437,10.4364,0
1.3155918,1.69,262.672,10.485,9.437,10.4364,0
0.969967,1.54,474.61,13.092,10.818,12.6854,0
0.96997227,,474.61,13.092,10.818,12.6854,0
0.970016,0.87,474.61,13.092,10.818,12.6854,0
1.1489833,2.0,260.903,14.204,11.88,13.6704,0
1.14907861,1.00567,260.903,14.204,11.88,13.6704,0
25.2208,1.41,537.214,13.478,11.093,12.9184,0
25.219709,2.29,537.214,13.478,11.093,12.9184,0
25.2077883,1.83554,537.214,13.478,11.093,12.9184,0
0.87052967,1.47366,568.754,13.573,11.473,13.1961,0
0.8706763,1.47,568.754,13.573,11.473,13.1961,0
0.870775,0.88,568.754,13.573,11.473,13.1961,0
0.870673,1.74,568.754,13.573,11.473,13.1961,0
29.12555,3.9,402.788,13.914,11.742,13.515,0
0.5111,0.214796,33.1857,16.28,11.45,14.685,0
0.950356,0.94,1178.14,11.384,10.319,11.3223,0
2.4616,2.32365,139.024,6.809,6.635,6.79845,0
7.0502,0.705709,133.002,12.172,10.355,11.9077,0
0.967865,0.97198,1263.42,15.787,14.363,15.7949,0
25.23658,0.701898,223.67,15.082,12.18,14.4291,0
10.337864,1.96735,468.472,12.702,11.641,12.5998,0
13.919301,1.2633,296.218,12.169,10.628,11.9842,0
0.954863,0.926751,344.667,12.987,11.587,12.785,0
0.554633,0.951566,880.732,15.938,14.006,15.6851,0
2.153178,0.997379,1039.39,15.226,14.057,15.0642,0
0.565934,1.55349,1311.54,14.638,13.349,14.7956,0
15.091257,1.55474,1356.66,15.181,13.625,14.8672,0
3.102398,1.85351,1639.65,15.026,13.419,14.8095,0
5.817737,3.03613,177.059,8.235,7.285,8.14487,0
5.817854,,174.516,10.2443,,10.0918,0
1.671965,0.483697,119.437,16.59,12.028,15.0674,0
6.663685,1.05709,965.222,15.064,13.456,14.7191,0
11.114394,2.44643,870.321,12.595,11.405,12.4028,0
0.524461,0.200172,52.773,18.14,12.553,16.1204,0
9.056947,1.05773,656.243,14.771,13.14,14.5702,0
0.737735,1.53058,892.766,14.662,12.9,14.4766,0
0.799768,1.67093,1242.66,12.853,12.472,12.6984,0
1.641114,1.10451,2809.89,15.424,14.882,15.3216,0
0.555516,,,16.571,14.276,16.136,0
1.031746,1.85084,1050.38,12.494,11.741,12.3374,0
0.58337,0.742872,336.045,13.443,11.574,12.9972,0
3.247194,1.17125,1871.14,16.111,14.835,16.0038,0
0.715676,7.82356,911.716,11.805,9.765,11.4692,0
0.546969,0.996147,510.106,14.068,12.391,13.8491,0
0.682618,2.77001,1262.45,12.993,11.781,12.8077,0
0.512702,1.00839,861.467,16.147,14.094,15.7659,0
0.539696,,,15.318,13.875,,0
0.597258,1.47741,751.35,13.882,12.607,13.6656,0
0.620388,1.48463,1327.76,13.475,12.749,13.3569,0
17.325857,3.05384,1221.61,12.778,11.581,12.5727,0
6.2043,,577.993,13.988,12.588,13.7468,0
1.359386,1.28259,359.283,12.095,10.837,12.0072,0
0.630717,1.57514,1495.88,14.135,13.16,14.0604,0
0.630718,,,,15.248,19.2896,0
12.427163,2.39747,1133.61,12.759,11.754,12.6528,0
1.348851,1.38773,657.88,12.804,11.822,12.7802,0
1.490219,1.72824,1212.71,13.127,12.869,13.0426,0
0.958786,1.0377,352.388,12.985,11.38,12.7021,0
0.9587591,1.171,352.388,12.985,11.38,12.7021,0
11.100314,3.70395,1179.64,13.382,11.489,13.1224,0
0.921358,1.30486,1437.76,15.625,14.247,15.4489,0
11.078847,1.9631,3503.83,16.8105,15.12,16.5831,0
0.530431,1.49032,514.007,12.729,11.406,12.5508,0
0.747734,1.65596,1405.01,12.716,12.433,12.8036,0
0.69719,1.45971,974.491,14.258,12.886,14.1809,0
0.884004,0.742353,363.727,14.133,12.41,13.7903,0
0.543877,1.36241,585.582,12.766,11.681,12.6247,0
6.741846,2.13528,1574.3,15.672,13.355,15.0478,0
2.044175,2.49927,1152.34,13.772,12.183,13.3243,0
0.516235,2.08947,2574.17,14.04,13.352,13.9583,0
0.635238,0.919305,599.928,15.395,13.172,14.8929,0
0.544418,1.06871,655.349,14.583,13.304,14.3613,0
0.698333,0.664517,405.703,16.19,13.651,15.7351,0
2.5819,,774.157,13.318,12.185,13.2136,0
2.5840753,1.4,774.157,13.318,12.185,13.2136,0
2.5844972,1.39,774.157,13.318,12.185,13.2136,0
2.5331,1.54022,377.686,12.316,10.785,12.1208,0
3.022569,1.89113,720.982,12.297,11.302,12.1335,0
2.958763,2.34828,1793.74,14.259,13.117,14.082,0
1.052364,1.1112,1241.86,15.948,14.121,15.5423,0
2.131554,2.44273,421.763,10.836,9.745,10.6425,0
2.46819,0.817957,3281.3,16.184,15.809,16.2564,0
0.56802,0.451115,179.563,17.18,13.154,15.9352,0
4.612166,2.82645,2652.55,15.168,13.659,14.8914,0
0.595558,1.20541,567.958,13.14,12.014,13.0544,0
0.595667,,,14.993,13.715,14.8268,0
3.576744,1.30914,461.706,12.553,11.327,12.3608,0
3.57678,0.934009,470.558,13.67,11.214,13.4924,0
0.542912,2.25382,1794.75,14.21,13.069,14.0779,0
3.79018,,375.949,12.424,11.215,12.4517,0
1.52317871,0.950472,195.689,11.359,10.255,11.3102,0
1.523,0.950472,195.689,11.359,10.255,11.3102,0
1.5235,0.950472,195.689,11.359,10.255,11.3102,0
0.504961,0.906039,762.137,15.29,13.564,14.9483,0
0.593274,1.07692,1303.74,15.606,13.986,15.3638,0
1.085097,2.97681,2072.98,13.583,12.502,13.4156,0
14.71,2.19732,478.688,12.318,10.705,11.9845,0
14.707213,2.19732,478.688,12.318,10.705,11.9845,0
21.1595,0.597044,186.197,15.133,12.277,14.5263,1
21.169861,0.571699,186.197,15.133,12.277,14.5263,1
21.169619,0.59,186.197,15.133,12.277,14.5263,1
21.17623917,0.597044,186.197,15.133,12.277,14.5263,1
21.1701963,0.58,186.197,15.133,12.277,14.5263,1
21.1686,0.642,186.197,15.133,12.277,14.5263,1
1.549381,0.541211,398.044,17.6612,14.195,16.7386,0
20.180269,0.342147,270.464,18.98,14.689,17.4331,0
5.803439,1.00796,471.811,14.07,12.437,13.7949,0
3.48928,0.682132,491.198,16.9951,13.972,16.2473,0
0.575349,1.04575,1354.33,16.17,14.658,16.0431,0
2.612938,4.77742,556.574,11.0221,9.368,10.7834,0
2.612804,3.64705,544.411,10.132,9.459,10.4352,0
0.522199,,,15.506,13.587,15.2913,0
14.343042,0.424653,308.234,,14.423,17.518,0
0.628876,1.49352,644.303,12.437,11.43,12.2464,0
0.636109,1.65628,577.178,12.31,11.333,12.2097,0
4.397187,1.71021,680.351,12.295,11.539,12.4879,0
0.526316,,262.007,16.269,13.958,16.0586,0
1.108972,,466.057,15.026,13.193,14.8123,0
0.582017,1.06418,173.184,11.262,9.794,11.1111,0
1.810708,2.32513,208.619,8.811,8.082,8.742621,0
9.484994,,,,15.435,,0
9.510911,0.777317,407.382,16.139,13.378,15.5892,0
9.516793,,1930.83,19.9478,,19.8787,0
9.48658,1.76772,641.363,12.455,11.367,12.2771,0
9.487929,2.65019,981.161,12.447,11.305,12.2618,0
9.49259,7.25626,1514.47,12.832,10.884,12.5,0
0.858462,0.840819,1177.15,17.2548,15.32,16.8725,0
0.520451,,284.828,18.2343,16.671,18.1899,0
1.324292,2.71166,1213.2,12.129,11.746,12.0538,0
19.491,1.3636,181.69,10.154,9.144,10.0512,1
19.491795,1.410092,181.69,10.154,9.144,10.0512,1
19.4921473,1.36,181.69,10.154,9.144,10.0512,1
19.492132,1.48,181.69,10.154,9.144,10.0512,1
19.49221,1.39,181.69,10.154,9.144,10.0512,1
19.491965,1.485,181.69,10.154,9.144,10.0512,1
19.49183,1.403,181.69,10.154,9.144,10.0512,1
19.4921498,1.38,181.69,10.154,9.144,10.0512,1
19.491,1.387,181.69,10.154,9.144,10.0512,1
19.49213,1.38,181.69,10.154,9.144,10.0512,1
19.50735025,1.3636,181.69,10.154,9.144,10.0512,1
1.982809,0.291,185.731,,14.348,17.4158,0
1.982804125,0.293047,185.731,,14.348,17.4158,0
1.9828,0.293047,185.731,,14.348,17.4158,0
0.616444,0.750931,544.461,15.042,13.288,14.8598,0
7.218071,1.67346,187.293,9.146,8.563,9.27202,0
7.219626,2.55977,189.453,7.6921,7.327,7.65321,0
7.220943,0.292863,,19.93,14.704,18.1083,0
1.4835,0.317944,162.067,,13.851,16.9002,0
6.0162,0.400314,186.063,,13.529,16.5341,0
1.092917,1.78223,1129.3,12.899,12.514,12.828,0
11.6158,0.339085,188.025,19.15,14.027,17.0811,0
0.77845,0.779314,183.229,14.734,11.674,14.0006,0
0.778,0.779314,183.229,14.734,11.674,14.0006,0
0.923861,1.90631,1072.93,13.503,12.37,13.1598,0
2.851451,2.22321,2882.33,14.51,13.547,14.4,0
3.244126,0.987047,306.822,14.24,12.062,13.8819,0
0.821436,1.5043,655.284,12.845,11.742,12.7189,0
3.888853,0.696024,174.95,14.984,11.613,13.9939,0
3.696871,1.47855,218.506,10.236,9.278,10.1143,0
1.769505,1.16794,2873.75,16.7332,15.574,16.5941,0
3.40819,0.849526,377.273,13.451,11.802,13.3096,0
2.22982,2.26072,847.096,11.533,10.97,11.5653,0
1.830767,0.98712,453.469,12.974,11.757,12.8098,0
0.617674,1.10095,551.825,13.882,12.17,13.7189,0
0.579309,0.999114,804.474,15.156,13.444,15.139,0
1.204338,0.907171,712.719,14.629,13.068,14.3504,0
0.604228,,,17.3582,14.752,16.9104,0
0.816734,1.79519,292.97,10.566,9.520001,10.3791,0
0.547674,0.786265,478.589,14.864,13.003,14.4664,0
1.743013,2.95299,3310.66,13.921,13.066,13.637,0
0.55082,,,16.18,14.119,15.8552,0
1.153456,2.96865,2293.47,14.993,13.341,14.5646,0
3.797473,0.785698,573.461,14.994,13.199,14.7551,0
0.518748,1.31192,428.79,11.949,10.895,11.7952,0
0.518754,0.878754,204.192,12.155,10.683,11.7836,0
0.98972,1.13922,689.484,14.228,12.626,13.969,0
4.845561,1.15426,692.795,13.981,12.594,13.702,0
0.643142,1.05452,780.54,14.943,12.963,14.4661,0
1.991357,1.26082,521.625,12.777,11.716,12.5995,0
16.7004351,1.09979,619.729,14.574,12.743,14.2154,0
16.709659,1.09979,619.729,14.574,12.743,14.2154,0
1.488249,0.982781,372.01,14.982,12.521,14.6332,0
0.610205,1.18417,206.923,12.342,10.791,12.0773,0
1.07639,1.6002,587.214,12.249,11.17,12.032,0
1.023613,2.97485,1223.87,12.267,11.369,12.1703,0
5.173531,1.14689,509.353,13.806,12.112,13.5264,0
5.489456,3.27338,1869.17,14.371,12.557,14.1039,0
0.699705,2.09781,1531.04,13.34,12.508,13.3519,0
0.555317,1.07851,1347.23,15.903,14.321,15.6827,0
0.569192,1.51974,1683.08,14.768,13.677,14.4458,0
0.751394,1.27317,1295.54,15.421,13.835,15.0404,0
9.148701,1.8215,599.545,12.246,11.15,12.128,0
2.724469,1.60222,2967.26,15.639,14.516,15.4373,0
12.886147,0.805017,278.166,13.375,11.721,13.1188,0
0.723102,1.19162,700.399,13.478,12.292,13.4893,0
0.526018,0.671247,265.78,14.09,12.709,15.258,0
0.793048,1.76335,888.636,13.723,12.309,13.5606,0
0.594392,,913.25,15.331,14.089,15.3063,0
1.160308,0.883616,228.349,14.001,11.544,13.3883,0
0.59812,0.935307,323.769,14.821,12.317,14.3479,0
2.289363,0.8,418.395,14.611,12.735,14.1864,1
2.28943,,418.395,14.611,12.735,14.1864,1
2.28896,0.749,418.395,14.611,12.735,14.1864,1
5.21378,0.749,418.395,14.611,12.735,14.1864,1
5.213965,0.8,418.395,14.611,12.735,14.1864,1
5.213,0.776343,418.395,14.611,12.735,14.1864,1
18.0983,,611.804,13.441,12.101,13.2026,1
18.0971,1.2247,611.804,13.441,12.101,13.2026,1
34.885,,283.29,13.672,11.877,13.3118,1
2.581,0.757718,291.948,15.138,12.678,14.6831,0
2.58148,0.757718,291.948,15.138,12.678,14.6831,0
15.2841,,320.07,12.488,11.181,12.2038,1
15.2841,0.9757,320.07,12.488,11.181,12.2038,1
15.28078,0.98,320.07,12.488,11.181,12.2038,1
23.226001,0.952744,320.07,12.488,11.181,12.2038,1
23.2259,0.9757,320.07,12.488,11.181,12.2038,1
23.24110566,0.94987,320.07,12.488,11.181,12.2038,1
23.228555,0.98,320.07,12.488,11.181,12.2038,1
23.226,0.94987,320.07,12.488,11.181,12.2038,1
23.226,0.95,320.07,12.488,11.181,12.2038,1
0.578657,0.93,561.929,13.976,12.672,13.8326,1
11.811437,0.93,561.929,13.976,12.672,13.8326,1
11.81387,0.948,561.929,13.976,12.672,13.8326,1
4.352428,0.67,212.88,13.907,11.463,13.4726,0
4.35244,0.764238,212.88,13.907,11.463,13.4726,0
1.83473,0.826606,468.892,15.401,13.056,15.029,0
13.603,0.669035,336.25,14.81,12.824,14.4776,1
13.60697954,0.669035,336.25,14.81,12.824,14.4776,1
13.603,0.673,336.25,14.81,12.824,14.4776,1
65.55,0.673,336.25,14.81,12.824,14.4776,1
4.681743,0.25,122.41,16.6767,12.597,15.4503,0
4.68189,0.40606,122.41,16.6767,12.597,15.4503,0
4.68199,0.895684,120.644,11.727,9.802,11.5279,0
1.117027,0.27,164.337,16.76,12.624,15.2668,0
1.11704,0.497973,164.337,16.76,12.624,15.2668,0
4.7535,1.27,522.655,12.782,11.658,12.5978,0
7.3274,0.96,538.349,14.408,12.762,14.274,0
0.762406,0.89,624.512,13.991,12.61,13.7756,1
0.70531,1.0,496.289,14.21,12.437,13.8183,1
0.70531,,496.289,14.21,12.437,13.8183,1
0.705386,1.013,496.289,14.21,12.437,13.8183,1
0.571336,0.97,244.59,12.101,10.77,11.9535,1
0.571308,0.83,244.59,12.101,10.77,11.9535,1
0.5713127,0.99,244.59,12.101,10.77,11.9535,1
0.571285,1.02,244.59,12.101,10.77,11.9535,1
0.571282,0.995,244.59,12.101,10.77,11.9535,1
0.571,0.981,244.59,12.101,10.77,11.9535,1
0.571336,0.95,244.59,12.101,10.77,11.9535,1
0.571292,0.869,244.59,12.101,10.77,11.9535,1
0.571212,0.95,244.59,12.101,10.77,11.9535,1
0.571299,0.906429,244.59,12.101,10.77,11.9535,1
0.571331,0.98,244.59,12.101,10.77,11.9535,1
0.571292,0.988,244.59,12.101,10.77,11.9535,1
13.33877,1.02,244.59,12.101,10.77,11.9535,1
13.339746,0.906429,244.59,12.101,10.77,11.9535,1
13.339079,0.98,244.59,12.101,10.77,11.9535,1
13.341245,0.83,244.59,12.101,10.77,11.9535,1
13.338687,0.97,244.59,12.101,10.77,11.9535,1
13.3387,0.95,244.59,12.101,10.77,11.9535,1
13.33989,0.99,244.59,12.101,10.77,11.9535,1
13.334615,0.95,244.59,12.101,10.77,11.9535,1
13.3397,0.869,244.59,12.101,10.77,11.9535,1
13.33918,0.995,244.59,12.101,10.77,11.9535,1
13.3397,0.988,244.59,12.101,10.77,11.9535,1
0.872893,,520.768,20.246,,20.2223,0
16.77217,3.88053,570.606,11.878,10.048,11.4963,0
16.770556,2.87646,570.606,11.878,10.048,11.4963,0
0.72813,0.423901,150.124,16.77,12.831,15.4185,1
0.728113,0.32,150.124,16.77,12.831,15.4185,1
16.13655,0.995311,121.971,10.23,9.061,10.0494,1
16.141132,0.999,121.971,10.23,9.061,10.0494,1
16.1388,0.998,121.971,10.23,9.061,10.0494,1
16.140442,0.975013,121.971,10.23,9.061,10.0494,1
10.7228,1.114,279.088,11.374,10.539,11.5016,0
2.0507,0.645,83.9705,11.929,9.866,11.4623,0
0.8768,0.515,118.9255,14.285,10.995,13.524,0
0.877,,118.9255,14.285,10.995,13.524,0
6.1802679,1.586,372.632,11.237,10.199,11.2549,1
6.180235,1.586,372.632,11.237,10.199,11.2549,1
6.180261387,1.73931,372.632,11.237,10.199,11.2549,1
3650.0,2.7,551.886,12.353,10.765,12.1722,1
3.5951,1.71,321.296,11.429,10.216,11.4019,1
15.624,1.71,321.296,11.429,10.216,11.4019,1
35.747,1.71,321.296,11.429,10.216,11.4019,1
3.287912,1.01769,594.128,14.538,12.752,14.1832,0
0.505602,0.907577,831.761,15.541,13.865,15.5199,0
1.288312,0.57612,268.067,17.23,13.147,15.9032,0
0.598197,1.2496,1100.91,15.499,13.76,15.084,0
2.804246,2.42516,723.966,12.161,11.014,11.9946,0
0.691617,1.74944,1319.97,14.942,13.125,14.574,0
0.540527,1.03596,480.202,13.957,12.464,13.6004,0
11.349445,1.6958,440.558,11.807,10.628,11.6485,0
5.998652,2.66723,355.433,11.366,9.698,11.2,0
2.883162,1.21341,485.65,12.633,11.545,12.4955,0
0.545251,1.23632,2369.79,15.963,15.011,15.9273,0
0.493967,1.9409,1011.15,12.434,11.712,12.2809,0
0.504475,1.35063,1706.89,14.477,13.759,14.4359,0
0.781949,1.58567,1230.58,14.72,13.246,14.5094,0
5.21459,0.996212,764.784,14.813,13.186,14.4674,0
1.332797,1.06188,2522.29,16.274,15.36,16.0954,0
0.592255,1.04814,539.859,13.569,12.09,13.3864,0
8.07181,1.24106,235.631,11.291,10.079,11.1626,0
0.678473,1.5871,1862.01,15.25,14.089,15.1204,0
26.286249,1.31469,355.016,11.923,10.675,11.7253,0
0.660085,1.16067,1066.95,16.363,14.161,16.0793,0
3.37433,3.77637,1829.54,14.565,12.666,14.2673,0
9.485826,,,,,,0
7.220585,,,,,,0
5.7459996,0.3073,27.9276,13.821,10.058,12.7331,1
5.7459945,0.32,27.9276,13.821,10.058,12.7331,1
5.745912,0.307,27.9276,13.821,10.058,12.7331,1
5.746007,0.3073,27.9276,13.821,10.058,12.7331,1
5.7459982,0.3026,27.9276,13.821,10.058,12.7331,1
1.2089802,0.613,29.661,10.37,7.984,9.83773,1
1.208957,0.651,29.661,10.37,7.984,9.83773,1
1.208966,0.622,29.661,10.37,7.984,9.83773,1
1.2089765,0.579,29.661,10.37,7.984,9.83773,1
1.209,0.5994,29.661,10.37,7.984,9.83773,1
1.2089755,0.63,29.661,10.37,7.984,9.83773,1
1.2089819,0.602,29.661,10.37,7.984,9.83773,1
1.2089749,0.651,29.661,10.37,7.984,9.83773,1
1.208974,0.58,29.661,10.37,7.984,9.83773,1
1.2089819,0.602,29.661,10.37,7.984,9.83773,1
3.648083,0.613,29.661,10.37,7.984,9.83773,1
3.648095,0.579,29.661,10.37,7.984,9.83773,1
3.648096,0.602,29.661,10.37,7.984,9.83773,1
3.64823,0.622,29.661,10.37,7.984,9.83773,1
3.6480957,0.602,29.661,10.37,7.984,9.83773,1
3.64802,0.651,29.661,10.37,7.984,9.83773,1
3.648103,0.58,29.661,10.37,7.984,9.83773,1
3.6481145,0.651,29.661,10.37,7.984,9.83773,1
6.2014698,0.602,29.661,10.37,7.984,9.83773,1
6.201467,0.613,29.661,10.37,7.984,9.83773,1
6.20183,0.58,29.661,10.37,7.984,9.83773,1
6.20142,0.622,29.661,10.37,7.984,9.83773,1
6.20147,0.602,29.661,10.37,7.984,9.83773,1
6.20141,0.651,29.661,10.37,7.984,9.83773,1
6.201812,0.58,29.661,10.37,7.984,9.83773,1
6.20183,0.579,29.661,10.37,7.984,9.83773,1
3.79985297,0.617,143.651,13.398,11.145,13.0172,1
3.79985363,,143.651,13.398,11.145,13.0172,1
3.7999139,0.64,143.651,13.398,11.145,13.0172,1
3.799847,0.617,143.651,13.398,11.145,13.0172,1
3.799878,0.693,143.651,13.398,11.145,13.0172,1
3.80001,0.68,143.651,13.398,11.145,13.0172,1
3.7998529,,143.651,13.398,11.145,13.0172,1
3.799853582,0.759375,143.651,13.398,11.145,13.0172,1
3.7998534,0.617,143.651,13.398,11.145,13.0172,1
3.799847,0.617,143.651,13.398,11.145,13.0172,1
2.7908821,1.8,320.639,10.92,10.068,10.8245,1
2.7908235,1.428,320.639,10.92,10.068,10.8245,1
2.790825,1.428,320.639,10.92,10.068,10.8245,1
2.790862,1.439,320.639,10.92,10.068,10.8245,1
2.790963,1.88,320.639,10.92,10.068,10.8245,1
2.7908327,1.428,320.639,10.92,10.068,10.8245,1
2.79082479,,320.639,10.92,10.068,10.8245,1
2.790833,,320.639,10.92,10.068,10.8245,1
2.7908327,1.428,320.639,10.92,10.068,10.8245,1
2.790828527,1.4707,320.639,10.92,10.068,10.8245,1
2.79083,1.47,320.639,10.92,10.068,10.8245,1
3.619188,1.54,944.603,14.06,12.647,13.8333,1
3.619192,0.89,944.603,14.06,12.647,13.8333,1
3.6191634,1.46198,944.603,14.06,12.647,13.8333,1
3.6191613,1.444,944.603,14.06,12.647,13.8333,1
3.6191546,1.444,944.603,14.06,12.647,13.8333,1
3.618876868,1.46198,944.603,14.06,12.647,13.8333,1
3.619167,1.51,944.603,14.06,12.647,13.8333,1
3.142702,1.17,746.138,12.831,11.725,12.6766,1
3.142846,1.29462,746.138,12.831,11.725,12.6766,1
3.14272,1.22,746.138,12.831,11.725,12.6766,1
3.142811,0.822,746.138,12.831,11.725,12.6766,1
3.14324026,,746.138,12.831,11.725,12.6766,1
3.142833,2.21,746.138,12.831,11.725,12.6766,1
3.1428347,,746.138,12.831,11.725,12.6766,1
4.174714302,1.08854,856.436,14.364,13.181,14.233,1
4.175187,1.15,856.436,14.364,13.181,14.233,1
4.175186,1.1,856.436,14.364,13.181,14.233,1
4.1752387,1.155,856.436,14.364,13.181,14.233,1
4.175235,1.0878,856.436,14.364,13.181,14.233,1
1.915311,1.58042,638.7,13.256,11.885,13.0983,1
1.915298,1.94,638.7,13.256,11.885,13.0983,1
1.9153073,1.503,638.7,13.256,11.885,13.0983,1
1.915291,1.56,638.7,13.256,11.885,13.0983,1
1.9153073,1.503,638.7,13.256,11.885,13.0983,1
1.9153196,1.592,638.7,13.256,11.885,13.0983,1
