pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,is_exoplanet
2459392.21,2.5080815,1.1724398,1292.715252,2.6163105,223.5290118,986.1732636,12.1773,191.904,4715.0,4.57812,0.739515,1
2458711.373,0.8573727,0.5478598,2045.709122,1.2465478,42.012202,649.3272227,12.2936,23.1008,3098.0,5.00721,0.235048,1
2459853.923,3.2573898,3.1400826,13770.19314,12.3569361,554.7122128,1237.760678,12.3396,401.319,5698.38,4.40322,1.0461299,1
2459854.549,2.5199146,3.7121363,12429.37246,17.7001932,2121.517527,1730.937575,11.1355,393.072,6116.0,4.11132,1.56419,1
2459854.005,4.304829,3.5311266,7531.42212,13.8395402,925.4934848,1406.737585,11.5639,431.052,6001.0,4.12263,1.51284,1
2459877.793,4.0236805,3.71,8925.0,14.9702,606.797,1382.0,11.3864,364.715,5807.0,4.06406,1.57,1
2459855.495,2.5079177,3.0652269,6997.459121,14.717643,2704.955558,1839.330545,12.355,735.601,6207.39,4.03891,1.72725,1
2459872.941,9.1099373,9.51,8817.0,13.5278,1223.52,,12.0471,507.236,6511.0,4.438,1.48,0
2459853.854,2.0319883,3.4937463,12273.00569,17.7163979,2886.2922,1869.411128,12.489,705.981,6161.0,4.1171,1.56523,1
2460419.862,9.0330414,5.965,227.0,7.35267,2661.86,2001.0,8.629,475.345,7527.0,,5.64,0
2460605.496,2.7218347,1.663,560.0,14.1545,616.895,1388.0,9.3185,365.845,4758.0,,5.53,0
2459885.017,5.7238582,3.8545141,8682.246603,11.6470757,434.1768781,1164.223664,11.2791,313.576,6086.0,4.31517,1.23052,1
2459904.819,5.7998626,5.684,2387.0,11.022,806.794,1484.0,11.6593,603.119,5852.0,3.64892,2.55,1
2460271.218,16.1798603,6.495,2249.0,7.89958,131.122,942.0,9.74179,205.924,5900.8,4.04,1.63,1
2459883.28,1.7442831,2.1928372,7445.247905,15.3898195,7630.771499,2383.756344,11.9004,655.013,8039.0,4.31943,1.6008,1
2459883.618,2.1499907,3.1026968,25640.81261,20.6364944,1865.453781,1676.161546,10.7696,289.205,6340.0,4.33387,1.2630399,1
2459883.905,2.5761796,1.5879379,49904.25287,12.1450869,45.3541068,661.8718403,13.2297,117.992,3628.0,4.73924,0.497905,1
2460472.582,4.0158188,6.257,560.0,4.59761,4207.93,2243.0,10.3755,480.772,6950.0,3.78,2.64,0
2460658.012,5.826731,4.571,1068.0,4.71778,1135.31,1617.0,9.3229,179.147,6305.0,4.11,1.62,1
2459908.575,8.503614,1.203,1590.0,10.2441,33.4398,669.0,10.244,425.467,6255.0,3.88,2.31,0
2458492.727,1.07242,1.996,632.189,22.0397,1909.78,1841.0,10.4029,1006.54,5001.6,,7.97,0
2459911.851,2.6452121,3.0559836,10456.84182,12.7803657,970.5163576,1423.542588,11.8889,348.815,5596.0,4.24644,1.2406,1
2459918.201,10.8614911,5.5511467,11069.13203,9.5731365,79.7577939,762.1896249,11.0878,192.516,5663.55,4.53693,0.895095,1
2459913.801,4.01357,4.1381202,8561.439487,14.9544789,886.2336482,1391.57561,12.1957,515.59,5679.0,4.07294,1.53012,1
2459913.122,7.4903271,5.800713,225.5988767,2.5277726,526.6956422,1221.826896,7.4961,79.407,6111.67,4.08398,1.61211,1
2459919.917,12.5759948,6.529918,284.6855263,2.7981797,263.9394474,1028.006416,7.4961,79.407,6111.67,4.08398,1.61211,1
2460010.483,2.0034063,2.661,3372.0,30.4003,15162.9,3091.0,10.2688,431.861,6514.0,4.03,2.27,0
2459937.955,1.6290926,4.6315189,411.7525108,3.94559,2815.376435,1857.820999,8.92071,122.51,5658.0,4.08591,1.5037,0
2459230.769,2.1456324,2.1680096,1438.674695,11.0288578,28811.4007,3322.85081,10.5259,921.917,9389.0,3.92,2.80165,0
2459940.374,3.691559,2.720758,16316.0232,14.7244708,512.0234924,1213.227432,10.7447,209.229,5720.0,4.37355,1.0878299,1
2459393.029,3.2687063,3.6398573,9692.541593,15.0466879,1155.646387,1487.051437,14.3999,1523.0,6007.22,4.18781,1.40537,1
2459397.093,7.8864218,4.9429378,6241.567244,12.4048291,358.1159257,1109.495789,14.4952,1506.58,5597.0,4.04717,1.56051,1
2459752.894,,9.3055095,3608.26635,6.0762071,0.7995303,241.1728841,11.9363,298.532,5576.31,4.48425,0.940603,1
2459422.142,4.3724063,1.4148388,1642.195033,10.7278887,2515.017554,1806.154946,11.7056,819.949,8096.0,4.28307,1.67777,0
2458984.76,1.3888584,0.8267002,1372.513683,0.9650619,31.5257386,604.3465776,12.4106,31.4566,3300.0,4.97775,0.256456,1
2459806.509,,2.2996357,2097.116467,5.0218625,18.5331878,529.1847026,11.8216,334.797,5819.72,4.41305,1.0546401,1
2459398.896,9.2866733,3.2593808,713.8494352,2.6996251,93.8814469,793.897973,11.3992,218.562,5511.0,4.50367,0.911823,1
2459391.483,3.2135636,4.3141611,654.7322821,4.1549554,1364.581536,1550.135357,11.7266,487.916,5772.0,4.04527,1.59521,1
2459420.863,4.7082414,3.7013817,10708.30358,15.2797869,363.7498778,1113.833982,14.5892,1065.37,5490.0,4.3011,1.14715,1
2459746.251,,4.6672536,12855.69612,5.1306856,0.674929,231.1714878,12.9805,76.6119,3476.0,4.81846,0.408956,0
2459984.008,3.0519843,2.868,892.0,12.1856,10790.5,2839.0,9.65609,310.559,6251.1,3.79,2.33,0
2460283.552,1.3154261,2.121,285.0,2.42354,11290.9,2871.0,9.34567,181.94,6613.8,4.28,1.42,0
2459983.317,3.6649528,3.245,3865.0,16.4945,13611.8,3009.0,10.4989,437.969,7889.0,4.53,1.61,0
2459963.43,1.3328252,2.0496174,19240.17667,15.3206915,1924.804459,1689.337426,10.8042,211.73,5595.4,4.4,1.0670201,1
2459848.69,3.1256662,2.903,4065.0,,1434.05,1714.0,11.785,,4940.2,,,0
2459849.64,2.3927114,1.806,13405.0,14.5439,553.561,1351.0,10.5581,220.882,5967.0,4.34,1.17,1
2459850.634,3.6534344,3.519,24705.0,20.7632,869.445,1512.0,11.5102,402.816,6364.0,4.3,1.32,0
2458518.281,0.88501,1.622,820.279,6.77007,2010.85,1865.0,9.947331,255.901,5362.0,3.75,2.15,0
2459845.511,4.0938735,4.537,16964.0,20.6029,695.416,1430.0,12.266,546.747,5489.0,4.04,1.55,0
2459851.468,1.5801759,0.645,6187.0,9.31686,56.4235,763.0,12.95,320.803,4547.0,4.31,0.98,0
2460010.014,4.6616079,4.007,11972.0,19.1536,1329.63,1682.0,10.3015,360.408,7437.0,4.21,1.7,1
2459849.027,4.2005957,2.587,4448.0,11.3204,1013.24,1571.0,12.1566,950.289,7803.0,4.26,1.67,0
2459852.548,0.4916402,0.453,29113.0,11.7778,109.834,901.0,14.9131,221.034,3522.0,4.77,0.46,0
2458518.7,2.42232,2.873,5696.52,,197.858,1044.0,10.251,6149.76,2838.0,,,0
2459849.076,2.709631,3.282,10819.0,14.9972,1041.16,1582.0,12.1088,535.689,5838.0,4.12,1.47,1
2459851.702,6.1429164,4.475,3871.0,7.50153,592.787,1374.0,13.0091,869.253,6291.9,4.25,1.38,0
2459847.835,2.7649802,1.659,3575.0,10.4307,1119.71,1611.0,11.8563,873.578,7776.0,4.2,1.78,0
2459880.954,1.4252334,1.673,6901.0,10.7664,1265.88,1661.0,12.4033,543.454,6033.0,4.23,1.35,0
2460011.605,1.8080364,2.892,1264.0,,12760.9,2960.0,10.1853,,5354.5,,,0
2458518.005,5.0988038,1.0252822,2925.822243,3.0503381,19.827421,538.1908458,10.2139,33.0231,3633.0,4.80423,0.547453,1
2459881.332,9.7712443,3.956,34227.0,15.2558,104.782,891.0,12.1134,243.593,5294.0,4.61,0.79,0
2460006.078,6.4025295,3.9233956,3814.950895,9.3002413,623.0276834,1274.226362,8.5615,123.297,7056.0,4.33435,1.4072,1
2459879.618,3.8553342,1.895,6624.0,4.94518,41.8646,708.0,12.6758,133.122,3909.0,4.65,0.6,1
2458523.943,7.574675,3.0847866,6208.064931,13.4069567,516.8517446,1216.07748,10.1913,275.377,6422.0,4.20608,1.4885499,0
2459197.008,2.7443216,3.42,10071.0,20.1852,5405.6,2388.0,9.3371,330.739,8730.0,4.19,1.97,1
2459879.464,5.6020298,1.893,6146.0,11.3612,89.7874,857.0,11.0999,328.625,5750.6,4.14,1.44,0
2459979.751,4.786958,4.936,8390.0,18.0112,2320.18,1933.0,9.6129,341.263,7668.6,4.13,1.91,1
2459458.901,12.7614706,1.0497761,1215.24958,0.9705763,1.9017251,299.5067987,10.1769,12.21,3376.0,4.9613,0.269427,1
2458738.712,0.2381823,0.4763536,493.9763957,0.9617386,588.9943508,1256.456716,10.4458,20.3167,3423.0,4.85554,0.369077,1
2459980.874,4.4010465,4.757,6903.0,19.7441,3731.9,2177.0,9.50712,437.215,8489.0,4.03,2.32,1
2459991.435,4.3744614,3.0484494,3270.982856,6.4637765,419.4378829,1154.214864,11.8134,343.525,5677.0,4.34735,1.11563,1
2458469.224,1.13889,2.154,5368.19,22.4869,16504.7,3157.0,10.0267,629.834,7852.8,4.08,2.79,0
2460016.847,3.052057,3.4817792,9403.092601,13.6453428,1077.344058,1461.195597,13.9069,1096.19,5726.0,4.16246,1.38708,1
2460017.859,6.2462252,4.2508361,13270.52927,13.4614756,339.10135,1094.465634,11.6337,362.087,6132.0,4.38741,1.1417201,1
2460017.117,6.2031608,1.5987379,210.8404349,1.0214599,45.9626286,664.0808611,6.7213,12.7781,4633.87,4.70763,0.630715,1
2460014.847,4.466068,1.6847832,210.7032691,0.9794583,71.2287197,740.9408412,6.7213,12.7781,4633.87,4.70763,0.630715,1
2460019.141,7.5337657,5.5843836,4697.175309,10.611119,422.1623374,1156.084613,11.6634,446.442,5869.0,4.09453,1.52905,1
2460032.93,5.1681189,3.736,1759.0,13.3663,1947.87,1850.0,10.3879,860.379,8254.0,3.67,3.44,0
2458469.235,3.4076,3.69,7500.0,12.1343,1052.9,1586.0,9.65646,178.68,6174.0,4.23,1.38,1
2460087.169,15.9865412,1.636,1451.0,7.52088,55.7095,761.0,9.927,199.531,6429.0,4.34,1.28,0
2459907.595,5.6289226,9.272,1850.0,8.93102,4560.18,2289.0,12.4721,1111.47,6683.0,3.72,2.72,0
2459221.689,8.7179665,6.143,2420.0,12.3121,2341.09,1937.0,8.69437,333.379,9165.0,4.05,2.38,1
2459480.391,405.0756576,5.339,15337.0,9.31573,0.0601025,137.0,13.1745,322.06,4831.0,4.4,0.93,0
2459904.857,2.8577028,2.264,2695.0,7.78724,771.67,1468.0,12.4487,594.839,6240.0,4.2,1.45,0
2459229.708,2.5950747,0.7921274,665.2502774,5.9382555,5582.81004,2204.616037,8.783341,233.697,6852.0,3.91,2.24201,0
2459387.58,1.5521101,2.699,5430.0,208.489,5297.55,2376.0,10.3357,1278.41,4997.1,2.36,12.23,0
2459909.915,0.2792211,0.409,779.0,1.05678,284.211,1143.0,10.97,20.5488,3358.0,4.93,0.3,1
2458517.81,4.503645,1.973292,12525.72524,11.197034,35.7949977,623.8430401,13.9036,116.496,3267.0,4.438,1.0,0
2458517.428,0.49359,1.545897,246.702105,1.733849,7238.719107,2352.530056,9.1299,92.8368,5872.0,4.43995,1.02918,0
2459906.004,14.5877856,3.517,3374.0,10.1617,82.7417,840.0,12.0913,655.707,6544.0,4.13,1.66,0
2458517.436,0.493379,1.5,194.341058,1.503946,7066.343282,2338.398008,8.1075,58.7453,5914.0,4.46485,1.00635,0
2459934.889,1.0617107,1.067,2369.0,5.85456,916.847,1533.0,11.8275,317.292,5589.0,4.38,1.06,0
2458517.477,0.417921,1.843947,41644.89311,5.657227,159.3798634,906.2084598,14.7034,158.67,3278.0,4.97806,0.275,0
2459935.162,1.6197991,0.95,31095.0,11.4253,31.7825,661.0,14.5853,100.741,3192.0,4.92,0.31,0
2459934.874,1.6513066,0.82,1751.0,9.54979,231.366,1086.0,12.2059,536.017,5887.6,4.13,1.47,0
2458517.428,0.493826,1.162615,310.570859,1.940277,8648.339203,2459.534554,8.9225,96.6355,6030.0,4.41585,1.08524,0
2459933.595,1.7904917,1.223,47315.0,11.4109,31.6712,660.0,14.4506,171.319,3425.0,4.78,0.46,1
2458517.561,2.819817,6.611278,183631.0336,22.75573,31.848458,605.8873038,15.2474,160.84,3601.0,4.81887,0.441,0
2459600.063,8.2100724,1.37,4190.0,15.5396,105.793,893.0,11.8431,720.484,6427.0,3.97,1.96,0
2459961.599,3.0043128,0.714,6000.0,12.1874,61.8402,781.0,12.1953,502.17,6405.0,4.41,1.17,0
2459250.338,5.0037758,3.439,7390.0,19.7788,1150.12,1622.0,10.0367,341.997,6442.0,3.91,2.09,1
2458522.349,9.653456,4.00937,43088.5649,7.281973,3.1265702,339.1460758,13.7006,87.7731,3359.0,4.93457,0.315,0
2459202.296,1.9271328,4.5530077,585.8978628,2.3659,1087.611643,1464.66469,10.194,203.532,5952.0,,1.25,0
2459986.409,2.8279716,2.237,14846.0,18.5153,1118.3,1611.0,11.1007,437.855,6707.0,4.1,1.48,1
2459986.82,0.6646521,1.272,7197.0,9.44803,3611.53,2159.0,13.346,707.586,6256.0,4.55,0.97,0
2459250.993,1.8361503,4.12,2470.0,22.5152,33906.8,3780.0,10.4091,414.522,5710.5,3.6,2.43,0
2459184.759,13.7252522,3.1694157,4945.767934,20.3352568,312.4460654,1072.293108,10.3001,316.643,6104.0,3.96,1.86397,0
2458471.302,2.97638,3.212,795.842,11.0372,2695.88,2007.0,10.1347,637.257,6492.5,3.57,3.56,0
2460011.848,10.6332248,3.436,36558.0,15.9854,26.5909,632.0,12.8397,271.71,4678.0,4.5,0.81,0
2458326.315,0.76983,2.774,160.192,,49237.6,4149.0,9.7839,402.762,8658.0,3.92,,0
2460038.985,18.9926881,1.506,223710.0,10.231,0.172006,179.0,14.3088,48.4666,3003.0,5.05,0.21,1
2460013.592,3.9846589,2.146,445.0,2.12827,647.901,1405.0,7.3635,45.683,5903.0,4.44653,1.03,1
2458544.604,0.68831,1.365,3983.64,21.715,21261.5,3364.0,8.5234,213.947,6054.0,3.47323,3.13,0
2458543.434,1.5275639,1.3727055,2892.422794,2.6103318,59.3669472,707.9554489,12.2255,57.7553,3433.0,4.89676,0.427953,1
2460065.683,2.4018591,3.471,655.0,10.1612,25813.2,3531.0,9.9747,260.511,6071.0,3.95,1.86,0
2460044.202,3.3779614,4.2709189,7198.747113,14.3326751,1619.405974,1617.926111,12.5329,773.974,6113.0,4.05769,1.6616499,1
2460042.541,1.4328255,2.0718518,51089.43486,18.2238418,528.4147032,1222.822646,14.7028,566.459,4588.0,4.47637,0.817544,1
2459304.063,0.7888389,1.6416539,22614.89589,16.4131054,3170.988844,1913.896411,11.6044,268.325,5568.0,4.39267,1.0280499,1
2460044.635,6.9593972,4.8553269,4826.865604,9.3800527,341.0877558,1096.06493,9.1871,127.28,5854.0,4.438,1.33729,1
2458543.605,0.8134733,1.262964,25866.83474,13.1118363,680.8952697,1302.836235,11.1184,86.7467,4400.0,4.64555,0.757649,1
2459283.032,4.5696698,3.9536171,9861.079392,13.0582928,616.12218,1270.680778,12.4399,562.256,6122.0,4.283,1.28306,1
2460030.273,4.7192734,1.301,1557.0,7.15211,156.343,985.0,9.5359,212.005,6521.0,4.22041,1.6,0
2460051.304,13.4364908,5.375,4735.0,9.8672,690.534,1428.0,12.3613,590.249,6229.0,4.28,1.31,0
2458544.651,9.2897006,5.3589155,6241.261906,11.4812614,327.8306693,1085.255873,10.99,352.181,6055.0,4.22795,1.41549,1
2458544.17,4.0860495,4.5420607,7083.709119,13.0323437,1434.773879,1569.696229,11.248,500.258,6580.0,4.0663,1.47741,1
2460037.452,1.0014437,1.28,416.0,4.71785,28733.4,3627.0,8.2046,87.2682,6380.0,4.438,1.18,0
2460093.83,18.184189,3.696,9343.0,9.90639,20.0861,589.0,12.0836,320.527,5265.0,4.32,1.09,1
2458544.388,2.5989031,1.6635706,1953.261547,2.4312854,48.4615319,672.9286739,11.7602,64.2308,3719.0,4.76941,0.512361,1
2458543.405,4.6955986,2.1638721,1969.101717,2.6626375,22.0222982,552.5039779,11.7602,64.2308,3719.0,4.76941,0.512361,1
2458547.139,7.1024749,2.7542652,1317.715762,1.9895244,12.6834573,481.3147406,11.7602,64.2308,3719.0,4.76941,0.512361,1
2459988.884,4.7359232,7.0819612,2338.874556,13.5752589,468.2559879,1186.425806,7.3212,99.1596,5370.0,3.72765,2.7871499,1
2460505.21,3.9525732,2.378,857.0,,,,10.4263,,4536.1,,,0
2458547.302,14.066109,3.4744355,16514.0483,21.5662738,153.0394528,897.0581591,9.1116,131.018,6157.0,4.20407,1.47641,0
2460601.086,5.0569708,3.401,795.0,5.09264,376.594,1227.0,9.60892,212.128,5818.9,3.95,1.8,1
2460123.326,0.8219599,2.147,17968.0,,884.027,1519.0,10.318,,3866.3,,,0
2459280.989,1.6289322,0.809276,2512.119245,1.2145664,20.9593189,545.7126746,10.8372,12.613,3202.0,4.86375,0.226407,1
2460129.99,3.7783401,2.82963,24582.41171,13.8305377,269.1657299,1033.057966,12.0491,274.96,5443.0,4.54284,0.863922,1
2460128.917,4.1661265,3.7000327,15441.36066,14.5365629,533.3427629,1225.663777,10.2748,188.404,5883.0,4.34,1.15599,1
2460013.734,3.9451359,2.424,841.0,2.51666,286.87,1146.0,10.1755,142.867,5581.9,4.13,0.99,1
2459797.576,2.9932591,4.7371329,3363.969159,11.8414052,2649.76222,1829.875218,10.3313,341.393,6106.0,3.91186,1.9654,0
2459883.68,3.6859958,5.1972226,12982.72146,23.322957,2647.689626,1829.517289,10.9988,531.121,6731.3,3.99257,1.99719,0
2459339.037,,14.6473924,2626.770489,8.1052869,192.2293196,949.6742375,7.7897,95.3906,6613.0,4.23,1.4927,1
2458543.348,0.579398,1.64214,1324.07712,5.759676,4535.918085,2093.081072,11.1557,191.494,5688.0,4.48774,0.950534,0
2458543.252,10.3469945,2.5934713,1601.254739,1.0318727,2.106641,307.2680329,13.0055,42.3968,3278.0,4.97813,0.256167,0
2460155.277,2.1764875,3.4403723,8114.682956,14.184839,2054.795607,1717.164521,12.2247,559.084,5646.0,4.05052,1.56233,1
2458546.479,3.6335834,1.8069693,8668.442049,5.1614854,33.4741636,613.4754434,11.6739,66.9071,3765.0,4.75169,0.544068,1
2460158.118,4.1470359,2.3197694,12886.98799,8.6285404,90.5320647,786.7202987,13.7813,324.413,4247.0,4.47839,0.775548,1
2460160.496,14.2456603,3.403,1084.0,3.68209,180.487,1021.0,8.9988,46.2122,4760.0,4.57,0.76,1
2458551.635,10.5426254,6.2145259,16789.80761,22.0104106,437.1833461,1166.233875,11.955,677.796,6114.0,4.28439,1.65817,0
2459301.778,1.9771658,1.1104153,13877.30597,5.2706003,40.7227689,644.2865637,11.8764,46.0851,3467.0,4.87946,0.421944,1
2460117.887,5.0061978,3.521,6438.0,12.4847,1188.71,1635.0,12.792,901.517,6713.0,4.21,1.55,0
2458543.942,4.1780637,4.3176109,11478.1087,14.6952606,703.9710193,1313.73704,9.62959,159.507,5620.0,4.18582,1.34736,1
2460122.22,2.5950111,2.524,28870.0,10.8614,131.825,943.0,14.4757,317.495,3875.0,4.62,0.64,0
2460121.605,2.8562935,3.785,22525.0,18.1559,1721.84,1794.0,12.9573,724.77,6383.0,4.31,1.32,0
2460120.784,4.8741147,2.049,4613.0,14.8251,161.07,992.0,12.4154,906.007,6085.0,3.84,2.11,0
2460030.705,11.2365977,2.292,9414.0,13.0203,37.6345,690.0,9.271401,141.812,6446.0,4.37882,1.29,1
2460004.893,11.1755425,5.482,7873.0,17.5706,294.91,1154.0,9.99028,320.671,6655.0,3.9,1.91,0
2460037.26,6.8392388,4.176,1213.0,3.74186,234.46,1090.0,9.2231,83.1548,5085.0,3.92,1.08,1
2460179.095,3.535713,2.148,3116.0,4.58576,191.782,1036.0,12.5638,322.148,5222.0,4.52,0.86,1
2459303.595,3.4058895,2.6582989,15490.07954,17.2861065,970.9417325,1423.698546,11.4553,383.829,6302.0,4.30907,1.26867,1
2460219.145,8.2616616,2.862,1343.0,3.30997,66.2634,794.0,11.5018,202.585,5281.0,4.53,0.86,1
2460226.787,6.3392677,3.02,1739.0,3.91968,120.002,922.0,12.1093,290.495,5289.0,4.46,0.93,1
2460232.513,0.2803246,0.868,507.0,1.64829,3967.92,2211.0,10.0298,61.8736,4477.0,4.56,0.72,1
2460229.092,9.100412,2.181,1085.0,2.59387,28.6373,644.0,9.3742,62.4491,5013.7,4.58,0.77,1
2460209.808,1.5109447,0.6401499,10693.48816,1.2038917,98.1930529,802.8602204,13.8529,,5780.0,5.27596,0.114827,1
2458371.511,1825.048364,3.62,2576.0,12.7111,0.0187275,103.0,9.9309,319.053,6290.0,3.89,2.09,0
2460268.402,11.6332127,5.081,3480.0,10.264,126.951,935.0,9.9623,213.283,5287.7,3.88,1.73,1
2460224.828,8.0179256,1.018,8684.0,9.29428,8.84387,480.0,12.5227,361.951,5356.0,4.46,0.94,0
2460251.644,11.0248821,2.917,1943.0,2.46843,48.3251,734.0,12.3252,75.1703,3798.0,4.77,0.46,1
2460235.022,2.668957,2.7508738,17029.872,16.1018337,1087.36178,1464.580561,12.1616,468.406,5983.3,4.3234,1.19683,0
2460282.741,15.1771428,4.556,538.0,2.80249,115.579,913.0,9.089871,140.69,6200.0,4.25,1.36,0
2459521.374,33.5920255,6.385,3352.0,9.88421,134.883,949.0,11.6575,246.599,5468.0,4.5,0.91,1
2460688.287,2.0990769,2.343,501.0,4.13797,5728.08,2423.0,10.1063,532.485,8853.0,4.18,2.0,0
2459986.415,6.8787507,2.599,359.0,3.45801,266.78,1125.0,8.5885,176.054,6636.0,3.99,1.98,0
2460098.203,0.5666806,0.722,1530.0,8.04611,1116.17,1610.0,12.7726,733.941,5517.0,3.99,1.65,0
2459811.24,,3.9569972,1196.05978,3.8324012,108.6208553,823.3757159,8.9797,93.7345,5657.0,4.35534,1.09993,1
2458545.057,1.66402,3.397,7964.45,7.65443,8754.73,2694.0,10.7014,108.513,4841.3,4.71,0.78,0
2459639.259,3.3706303,1.5183944,166589.9107,9.3830336,6.6189834,409.0887836,14.9046,73.8131,3133.0,5.02671,0.222121,1
2460600.031,7.0469712,2.551,1020.0,3.77076,125.316,,10.4505,203.968,5940.0,,1.2,0
2458547.351,3.64376,3.38,3632.91,,2107.88,1887.0,10.298,3500.23,5463.2,4.39,,0
2460684.183,6.9055908,1.7156097,803.795684,3.3369764,,928.7406881,10.234,169.117,5846.0,4.4,,0
2458491.741,1.03604,1.855,250.0,3.52761,21307.5,3365.0,9.0188,481.966,9622.0,3.95,2.74,0
2460254.527,3.6688102,2.151,8447.0,9.85973,265.932,1125.0,13.3268,684.507,5821.5,4.36,1.12,0
2460195.28,25.714253,6.373,33131.0,15.8297,45.1202,722.0,12.1157,232.791,5677.8,4.58,0.86,0
2458506.494,,4.029,9640.0,17.7255,,,11.2248,114.765,4654.2,4.59,0.72,0
2458366.772,48.0511988,4.3070574,14503.36049,12.8456117,12.5271592,479.8250298,11.2595,223.882,5354.96,4.45894,1.0417,0
2460311.735,5.1391542,0.633,6171.0,10.2495,26.3552,631.0,12.2479,388.991,5974.6,4.48,1.0,0
2458411.474,0.8602406,0.5124345,719.5357708,0.9718795,112.3971391,830.4405814,10.4276,19.8782,3450.0,4.89044,0.33819,1
2458411.068,3.6942604,1.1278521,832.8225921,1.0428407,16.1019503,510.9040793,10.4276,19.8782,3450.0,4.89044,0.33819,1
2458414.563,4.9652069,0.9361524,633.0580849,0.8566925,10.8558882,462.9521337,10.4276,19.8782,3450.0,4.89044,0.33819,1
2459456.139,21.9903619,3.8732381,1122.302109,4.6034655,56.4700581,699.156353,11.2235,256.011,5294.0,4.14669,1.33417,1
2459475.616,8.8349261,6.2442811,6132.255344,9.0595904,41.4198706,647.0263001,12.8131,159.244,3303.0,3.84689,1.1499799,1
2459502.376,4.7335575,3.2089234,930.2503519,5.3852666,850.4828102,1377.324062,11.6736,477.295,5496.0,3.93163,1.75896,1
2460340.479,1.5142292,1.7190416,5271.455864,11.6042711,4024.597942,2031.423044,12.367,658.741,6616.0,4.2907,1.39196,0
2460342.997,11.714447,3.5131822,12763.9935,11.53374,53.7953827,690.7263119,13.9354,587.91,5165.0,4.48308,0.885629,1
2460250.886,5.0957983,1.772,714.0,1.92318,28.5068,643.0,11.4398,98.0152,4197.0,4.56,0.7,1
2459451.225,8.754708,3.4644403,1527.674894,3.5438108,117.8260362,840.2916858,11.584,214.753,5888.0,4.57,0.889347,1
2459518.397,59.8473992,4.3696664,11392.75077,11.7556773,0.4688342,211.0447631,11.3281,245.962,5765.3,4.38,1.09215,1
2460256.948,,5.1289452,3407.848686,3.5506895,0.0279229,104.2581018,12.7079,99.0504,3683.0,4.72407,0.515263,1
2460310.065,1.4956727,1.965,3708.0,6.10516,658.968,1411.0,11.9409,239.055,4812.0,4.28,1.06,0
2460309.127,1.8819016,1.162,5107.0,7.09086,128.796,938.0,13.2387,375.707,4704.0,4.36,0.95,0
2460337.887,0.9602835,1.497,3132.0,6.0323,2118.57,1890.0,12.9691,564.394,5708.0,4.38,1.08,0
2459303.157,16.051106,1.3968229,2768.521242,2.5869212,2.7275631,327.7656616,10.9102,31.1265,3482.0,4.438,0.419457,1
2458330.486,37.4236838,3.3650101,737.5519387,1.3296571,0.8822386,247.1816698,10.9102,31.1265,3482.0,4.438,0.419457,1
2458331.35,9.977273,2.2583631,459.8525479,0.9617288,5.1416079,384.055942,10.9102,31.1265,3482.0,4.438,0.419457,1
2458353.0,27.8096898,2.9558823,406.8232517,0.9491858,1.3107501,272.8976058,10.9102,31.1265,3482.0,4.438,0.419457,1
2460394.09,1.5342604,3.271,1768.0,6.09992,15822.4,3124.0,12.695,625.983,8194.0,4.28,1.7,0
2458389.367,13.697384,4.783848,1061.94658,4.211945,96.8938034,800.1911623,10.966,217.621,5837.0,4.37713,1.10089,0
2460328.38,48.2590904,6.299,6743.0,7.87933,13.5351,534.0,12.7199,434.178,5936.0,4.61,0.85,1
2458327.417,3.8143009,1.3793952,457.7909152,1.1147163,26.3711883,577.9658451,10.1428,29.8424,3625.0,4.7833,0.504068,1
2460160.363,9.6994666,15.7960068,512.9617961,9.5295926,143.2589795,882.3689413,10.264,439.52,4696.0,4.438,4.2105899,1
2460478.507,2.817627,1.455,868.0,3.22711,327.873,1185.0,10.4875,237.065,6320.6,4.4,1.17,0
2460500.349,4.9131459,1.25,4488.0,7.84064,76.9918,825.0,10.3552,190.241,5999.0,4.38,1.12,0
2460482.93,3.1290476,3.409295,13426.20632,16.9082331,1052.239,1452.607721,11.6961,298.64,5585.0,4.11064,1.4505399,1
2460481.443,2.993282,2.5766956,14780.30095,21.7455581,1890.648971,1681.792747,12.419,655.037,6343.0,4.13783,1.58601,1
2460480.136,3.3777419,2.8147435,17290.43499,13.6239337,370.3984667,1118.889104,12.8999,403.458,5080.0,4.33326,1.0408,1
2460480.429,2.4651801,3.5668145,11993.57276,17.0861139,2726.632761,1843.004568,10.1154,279.86,6848.0,4.25,1.51554,1
2460481.357,4.4626647,3.0802705,7983.827052,13.3934403,1405.47983,1561.621947,11.1323,290.736,7587.0,4.39508,1.3951401,1
2460532.279,2.1376682,1.879,8819.0,15.7532,531.159,1337.0,9.13055,149.216,5806.0,4.05,1.6,1
2460530.687,2.6667526,2.594,190.0,3.01006,1172.14,1630.0,9.58671,280.342,6173.0,3.83,2.18,0
2460509.504,13.2341261,2.3705157,18389.50925,7.3853255,16.1089138,510.9593066,13.8215,338.386,5025.0,4.88331,0.548929,1
2460509.909,15.3573522,3.5894467,21072.39707,13.3280613,47.2404772,668.6491835,14.5293,872.343,5462.0,4.49258,0.915391,1
